Date,Time,Year,Month,Day,DOW,DOW.Name,MaxT,MeanT,MinT,RH,AH,ph,sh,pm25,pm10,o3,no2,so2,co,Rain
31/1/2012,1126,2012,1,31,1,Tuesday,31.21818182,26.27386364,22.57272727,85.56780303,21.10288619,0,0,10.63403,17.84109,22.24444,20.08228,5.539562,0.4402778,15.1
1/2/2012,1127,2012,2,1,2,Wednesday,30.54545455,27.21931818,24.95454545,80.99886364,21.04958168,0,0,10.91458,20.18958,21.57639,14.93449,4.310393,0.3583333,0
2/2/2012,1128,2012,2,2,3,Thursday,29.95454545,25.60227273,23.10909091,88.99166667,21.14122606,0,0,10.74236,21.19132,17.58055,21.17315,8.440349,0.3706945,38.4
3/2/2012,1129,2012,2,3,4,Friday,27.85454545,25.23825758,24.12727273,89.53295455,20.84106893,0,0,10.4375,19.08565,14.08611,22.2196,5.109323,0.4231944,2.2
4/2/2012,1130,2012,2,4,5,Saturday,29.19090909,26.35568182,23.92727273,84.03371212,20.81896756,0,0,11.44861,23.81204,23.02778,16.92959,3.564183,0.3768056,0
5/2/2012,1131,2012,2,5,6,Sunday,31.35454545,27.43219697,24.51818182,78.64545455,20.67920955,0,0,12.04167,26.88333,28.31806,12.23077,3.29704,0.3761111,0
6/2/2012,1132,2012,2,6,0,Monday,31.85454545,27.34204545,24.40909091,80.63674242,21.09774832,0,0,10.17778,21.13102,24.08611,16.46688,5.358582,0.4127778,0
7/2/2012,1133,2012,2,7,1,Tuesday,32.34545455,27.45227273,24.21818182,78.83371212,20.75163502,0,0,13.31389,24.98796,22.70833,18.94698,7.446428,0.4377778,0
8/2/2012,1134,2012,2,8,2,Wednesday,32.67272727,27.66742424,23.76363636,72.22689394,19.23893598,0,0,12.95139,25.3787,25.89167,17.79702,4.062384,0.4213889,0
9/2/2012,1135,2012,2,9,3,Thursday,31.74545455,27.21136364,23.83636364,72.25984848,18.770377,0,0,13.89514,26.12315,28.64583,17.2522,4.912847,0.4363889,0
10/2/2012,1136,2012,2,10,4,Friday,31.96363636,27.59621212,24.40909091,75.76742424,20.10311751,0,0,12.15208,23.67037,24.60417,14.70063,4.324968,0.4502778,0
11/2/2012,1137,2012,2,11,5,Saturday,32.47272727,27.82007576,25.16363636,78.10416667,20.97958049,0,0,10.89931,23.68611,27.70139,14.77593,3.63502,0.4659722,0
12/2/2012,1138,2012,2,12,6,Sunday,31.67272727,27.61742424,25.25454545,79.5844697,21.14048619,0,0,10.51736,20.93935,26.88056,11.14141,4.063244,0.4651389,1.6
13/2/2012,1139,2012,2,13,0,Monday,30.5,26.79621212,24.59090909,84.0155303,21.32903784,0,0,10.67778,21.97778,24.65139,15.38191,4.195519,0.4947917,4.8
14/2/2012,1140,2012,2,14,1,Tuesday,31.99090909,27.56780303,24.78181818,80.00189394,21.19344744,0,0,15.54653,31.36713,28.925,16.64767,5.054729,0.5195833,0
15/2/2012,1141,2012,2,15,2,Wednesday,32.60909091,26.96780303,24.5,82.18181818,21.06246036,0,0,16.18403,29.74259,21.50417,22.65947,6.499074,0.5823611,0
16/2/2012,1142,2012,2,16,3,Thursday,32.78181818,27.31098485,24.28181818,79.92916667,20.87685801,0,0,17.26111,27.72268,27.21667,28.19583,7.578009,0.6095139,18.2
17/2/2012,1143,2012,2,17,4,Friday,31.67272727,26.92916667,24.60909091,84.02765152,21.48956923,0,0,22.28958,35.71991,26.2625,37.60606,13.93081,0.6285416,2
18/2/2012,1144,2012,2,18,5,Saturday,29.05454545,25.52992424,23.20909091,89.17272727,21.09877154,0,0,16.06111,29.91852,12.63889,28.59301,8.287868,0.5884722,13.2
19/2/2012,1145,2012,2,19,6,Sunday,30.58181818,26.09659091,22.67272727,82.22424242,20.07941314,0,0,14.52778,21.84398,27.41875,25.36373,13.45625,0.5105556,0
20/2/2012,1146,2012,2,20,0,Monday,31.45454545,26.84204546,24.89090909,85.13143939,21.66720095,0,0,13.50486,25.1375,22.25556,23.33939,5.257281,0.5255556,1.4
21/2/2012,1147,2012,2,21,1,Tuesday,29.93636364,26.75719697,24.66363636,85.99090909,21.78341634,0,0,14.06458,26.33275,14.375,25.46877,4.874621,0.6083333,1
22/2/2012,1148,2012,2,22,2,Wednesday,31.33636364,27.34469697,24.52727273,81.54090909,21.33742194,0,0,14.90694,25.16609,23.50278,21.64167,4.243771,0.5581945,0
23/2/2012,1149,2012,2,23,3,Thursday,32.55454545,28.07272727,25.22727273,78.87159091,21.48132535,0,0,12.03264,21.75787,27.41528,20.34945,7.047348,0.4752778,0
24/2/2012,1150,2012,2,24,4,Friday,33.16363636,28.42386364,25.40909091,76.62651515,21.27474345,0,0,12.39583,19.12778,32.77083,15.06868,4.506313,0.3851389,0.2
25/2/2012,1151,2012,2,25,5,Saturday,32.85454545,28.18484849,25.22727273,78.44924242,21.49790829,0,0,15.92639,25.76991,29.81389,21.63712,7.692424,0.4052778,0
26/2/2012,1152,2012,2,26,6,Sunday,32.36363636,27.64507576,24.76363636,82.13409091,21.85092477,0,0,15.66111,24.26604,24.13333,20.02593,10.22079,0.4343055,0.6
27/2/2012,1153,2012,2,27,0,Monday,30.62727273,27.39659091,24.66363636,83.30871212,21.86241307,0,0,19.27222,28.97859,22.86597,31.49242,17.9375,0.5026389,0
28/2/2012,1154,2012,2,28,1,Tuesday,32.99090909,28.13674242,24.78181818,77.25227273,21.11421925,0,0,9.748611,19.51979,18.47708,19.31856,7.67803,0.4505556,0
29/2/2012,1155,2012,2,29,2,Wednesday,32.69090909,27.67575758,25.29090909,80.55568182,21.46719665,0,0,11.70139,22.61204,19.15,20.61254,8.1125,0.4193056,0
1/3/2012,1156,2012,3,1,3,Thursday,32.57272727,26.54166667,24.19090909,85.94166667,21.51251511,0,0,15.76528,28.19259,12.44236,22.11789,5.21452,0.5619444,22
2/3/2012,1157,2012,3,2,4,Friday,29.02727273,25.40606061,23.59090909,93.11477273,21.87937236,0,0,10.79514,19.73659,8.057639,21.60568,4.350031,0.5933333,4
3/3/2012,1158,2012,3,3,5,Saturday,31.09090909,27.03181818,24.12727273,82.0030303,21.09110827,0,0,11.00972,20.36343,20.54236,23.1758,7.838184,0.5744445,0.2
4/3/2012,1159,2012,3,4,6,Sunday,32.49090909,28.15075758,25.36363636,80.01666667,21.88653119,0,0,12.25278,19.76594,28.49583,20.73229,8.777273,0.4969445,0.2
5/3/2012,1160,2012,3,5,0,Monday,28.79090909,25.71515151,21.48181818,89.25530303,21.33791775,0,0,14.98681,25.7162,16.77361,28.29659,10.5125,0.5386111,29.8
6/3/2012,1161,2012,3,6,1,Tuesday,32.30909091,27.93522727,24.79090909,78.54318182,21.23123783,0,0,17.21528,29.33079,27.21667,30.71439,15.21915,0.5708333,0.2
7/3/2012,1162,2012,3,7,2,Wednesday,30.73636364,27.45833333,25.31818182,85.33143939,22.46947721,0,0,24.39722,34.75255,24.62361,37.62462,18.64861,0.5341667,0
8/3/2012,1163,2012,3,8,3,Thursday,31.31818182,27.29886364,23.99090909,77.58977273,20.25231502,0,0,12.40972,20.71505,23.15833,27.01591,20.4202,0.43375,6
9/3/2012,1164,2012,3,9,4,Friday,29.46363636,26.73863636,23.34545455,82.16022727,20.79168128,0,0,17.9058,29.05197,22.35347,33.11477,8.032534,0.58,0.2
10/3/2012,1165,2012,3,10,5,Saturday,31.7,27.31401515,24.81818182,82.64734849,21.59040259,0,1,14.42361,25.17176,19.93264,28.73647,7.753872,0.5281944,6
11/3/2012,1166,2012,3,11,6,Sunday,31.35454545,26.75757576,24.48181818,84.39810606,21.38038792,0,1,9.409028,18.11308,13.96389,17.02197,3.681316,0.4969445,10.4
12/3/2012,1167,2012,3,12,0,Monday,27.79090909,25.69431818,24.32727273,87.64772727,20.9292646,0,1,6.466667,12.81114,12.92083,16.41174,4.059921,0.4365278,0
13/3/2012,1168,2012,3,13,1,Tuesday,30.67272727,26.44015152,23.89090909,83.2875,20.73108895,0,1,8.759723,17.82222,17.00764,20.37736,4.409028,0.5309722,92.3
14/3/2012,1169,2012,3,14,2,Wednesday,26.12727273,24.41174243,22.94545455,94.12916667,20.91636432,0,1,10.24653,17.83982,10.95556,29.24014,4.558259,0.5883334,9.5
15/3/2012,1170,2012,3,15,3,Thursday,30.57272727,26.67840909,23.81818182,81.07121212,20.44778954,0,1,13.45417,24.38715,18.99514,25.27668,4.089868,0.5815278,0
16/3/2012,1171,2012,3,16,4,Friday,32.67272727,28.21780303,24.75454545,75.87462121,20.82993755,0,1,12.41944,25.59942,20.57986,21.90816,4.309933,0.4708333,0
17/3/2012,1172,2012,3,17,5,Saturday,32.70909091,27.72537879,24.44545455,78.29659091,20.92216956,0,1,14.63333,26.53982,26.10208,27.83826,8.17803,0.4988194,0
18/3/2012,1173,2012,3,18,6,Sunday,32.45454545,26.82689394,23.20909091,85.90037879,21.84458073,0,1,13.72153,24.89676,18.50625,22.43674,4.17803,0.5963889,23.6
19/3/2012,1174,2012,3,19,0,Monday,30.95454545,27.57234848,24.98181818,82.96666667,21.98431528,0,0,18.84028,33.15417,22.84722,28.5875,9.426516,0.6466666,0
20/3/2012,1175,2012,3,20,1,Tuesday,31.09090909,27.99431818,25.13636364,80.87954545,21.93372224,0,0,21.15556,35.12732,29.31111,28.05736,6.861574,0.5965278,0
21/3/2012,1176,2012,3,21,2,Wednesday,33.13636364,27.71060606,24.54545455,82.81136364,22.11058999,0,0,22.39861,35.5963,29.27361,34.00114,11.9662,0.6166667,0
22/3/2012,1177,2012,3,22,3,Thursday,32.28181818,27.46098485,24.64545455,84.81439394,22.33659459,0,0,25.32639,38.86759,26.39305,40.96742,12.51208,0.6888889,6
23/3/2012,1178,2012,3,23,4,Friday,33.11818182,27.85,24.85454545,78.68825758,21.17121572,0,0,27.81944,40.43843,38.03611,39.72412,19.19343,0.6680555,0.4
24/3/2012,1179,2012,3,24,5,Saturday,32.36363636,28.01969697,24.94545455,78.88977273,21.42392288,0,0,33.94444,47.2,44.01528,45.11578,28.35379,0.6795833,0.2
25/3/2012,1180,2012,3,25,6,Sunday,33.11818182,26.96969697,22.90909091,83.99810606,21.53019344,0,0,21.03889,31.89859,28.35,29.63935,9.20324,0.6416667,0.4
26/3/2012,1181,2012,3,26,0,Monday,31.32727273,27.36136364,24.84545455,83.11666667,21.76972872,0,0,15.75764,26.18877,20.99722,27.72024,4.472759,0.6388195,0
27/3/2012,1182,2012,3,27,1,Tuesday,32.44545455,27.47007576,24.14545455,82.54431818,21.74965656,0,0,20.14444,33.0713,30.28333,32.97348,6.881987,0.7106944,36.6
28/3/2012,1183,2012,3,28,2,Wednesday,31.27272727,27.34659091,25.21818182,82.02083333,21.4652424,0,0,24.57917,41.00232,24.77222,36.02386,4.336574,0.8184722,0
29/3/2012,1184,2012,3,29,3,Thursday,33.22727273,27.47916667,24.78181818,81.10454545,21.38100202,0,0,24.33889,39.57616,27.96389,39.34167,7.629924,0.8045833,10.4
30/3/2012,1185,2012,3,30,4,Friday,31.29090909,26.95378788,23.81818182,84.8405303,21.72700043,0,0,21.39514,35.22083,19.53194,35.51979,10.30101,0.7172222,50.4
31/3/2012,1186,2012,3,31,5,Saturday,29.42727273,25.95075757,22.90909091,86.17651515,20.87435242,0,0,12.99167,20.11528,24.55694,28.81136,8.593982,0.4929167,4.6
1/4/2012,1187,2012,4,1,6,Sunday,32.67272727,28.49545455,24.65454545,72.58143939,20.23066855,0,0,12.9375,21.41157,27.45764,23.09432,25.52576,0.4273611,25
2/4/2012,1188,2012,4,2,0,Monday,30.32727273,26.8469697,22.22727273,79.23257576,20.17140497,0,0,15.08611,22.61991,21.4493,31.56881,33.24411,0.4791667,2.2
3/4/2012,1189,2012,4,3,1,Tuesday,31.43636364,27.80681818,24.93636364,76.85075758,20.62789497,0,0,17.71944,26.4265,20.22292,27.32879,35.36136,0.5826389,24.2
4/4/2012,1190,2012,4,4,2,Wednesday,32.11818182,27.2780303,22.44545455,77.62083333,20.23716614,0,0,13.85833,22.36434,24.19722,28.50677,31.00117,0.5018055,1.6
5/4/2012,1191,2012,4,5,3,Thursday,32.17272727,27.69090909,24.77272727,80.56704545,21.48811076,0,0,28.90278,41.73611,24.07153,44.6545,25.35648,0.8718055,2
6/4/2012,1192,2012,4,6,4,Friday,30.11818182,26.5469697,23.64545455,86.99469697,21.78249848,1,0,19.09722,28.79114,19.10347,29.2596,9.217014,0.7244444,0.8
7/4/2012,1193,2012,4,7,5,Saturday,31.87272727,26.78295455,24.08181818,85.63409091,21.72398047,0,0,24.30417,36.00093,18.3625,31.33229,7.941288,0.9197223,0
8/4/2012,1194,2012,4,8,6,Sunday,31.7,27.00151515,24.10909091,85.99886364,22.08179325,0,0,18.10555,26.5963,16.52778,22.74231,5.532197,0.8743055,0
9/4/2012,1195,2012,4,9,0,Monday,30.35454545,26.51212121,24.3,88.69734849,22.16592775,0,0,20.78611,29.9963,12.76944,29.96134,10.55389,0.8045834,27.2
10/4/2012,1196,2012,4,10,1,Tuesday,32.36363636,26.30227273,23.31818182,88.58219697,21.88078187,0,0,17.33681,27.07293,19.0375,35.13932,7.800006,0.6517361,33.2
11/4/2012,1197,2012,4,11,2,Wednesday,30.23636364,26.63106061,24.17272727,87.07651515,21.90484934,0,0,27.80972,39.60683,21.77361,39.92741,25.97743,0.9304166,26.4
12/4/2012,1198,2012,4,12,3,Thursday,30.93636364,27.43712121,23.99090909,82.40643939,21.6739674,0,0,18.66111,26.94502,22.97292,35.74,22.76999,0.5977778,0
13/4/2012,1199,2012,4,13,4,Friday,32.98181818,28.91401515,25.24545455,76.76363636,21.89024216,0,0,15.78889,24.20035,18.79792,31.45754,26.0216,0.5470833,0
14/4/2012,1200,2012,4,14,5,Saturday,32.06363636,27.2280303,23.9,85.79280303,22.3060722,0,0,11.6,19.30718,13.53194,35.23651,15.34147,0.4799305,19.2
15/4/2012,1201,2012,4,15,6,Sunday,31.7,27.5530303,23.9,81.43333333,21.55511317,0,0,15.22222,23.43102,25.17361,34.02654,39.04546,0.5902778,48.4
16/4/2012,1202,2012,4,16,0,Monday,32.70909091,27.83371212,25.49090909,83.15606061,22.35324309,0,0,21.31389,30.1912,18.97222,38.5026,22.49811,0.6472222,0.4
17/4/2012,1203,2012,4,17,1,Tuesday,30.63636364,27.24545455,25.04545455,83.57689394,21.75085143,0,0,25.69028,35.82589,21.79514,38.34735,33.47298,0.6416667,0
18/4/2012,1204,2012,4,18,2,Wednesday,32.9,28.52916667,25.90909091,77.80075758,21.72534952,0,0,14.30278,21.50967,25.27361,30.32231,23.86942,0.4460417,0
19/4/2012,1205,2012,4,19,3,Thursday,30.38181818,26.60378788,24.35454545,89.16098485,22.3953207,0,0,22.20833,31.41371,16.08472,41.27227,23.66918,0.5890278,3
20/4/2012,1206,2012,4,20,4,Friday,32.67272727,28.6655303,24.89090909,75.80189394,21.32530114,0,0,15.63194,25.42488,31.30139,33.78551,44.95227,0.5247222,0
21/4/2012,1207,2012,4,21,5,Saturday,29.06363636,26.78143939,24.08181818,86.32121212,21.89644877,0,0,15.58958,23.94484,16.30833,31.7259,24.15978,0.5054167,35.6
22/4/2012,1208,2012,4,22,6,Sunday,32.22727273,27.9875,24.78181818,80.49810606,21.82212462,0,0,18.24375,25.01713,27.40278,29.53312,26.41999,0.4291667,6.4
23/4/2012,1209,2012,4,23,0,Monday,33.34545455,28.32916667,24.95454545,79.50151515,21.95896793,0,0,20.81875,31.76875,22.00278,38.29398,18.77904,0.5976389,0.4
24/4/2012,1210,2012,4,24,1,Tuesday,31.09090909,26.89810606,25.2,87.25075758,22.27553853,0,0,22.49792,33.42685,20.12639,37.36143,16.39507,0.5551389,1.4
25/4/2012,1211,2012,4,25,2,Wednesday,32.63636364,28.5280303,26.1,79.32348485,22.14916984,0,0,22.78472,32.72118,26.38194,34.15605,27.15303,0.5097222,0
26/4/2012,1212,2012,4,26,3,Thursday,32.09090909,28.875,25.67272727,74.93257576,21.32276896,0,0,18.36667,28.78333,25.59861,30.40369,26.07159,0.5023611,0.2
27/4/2012,1213,2012,4,27,4,Friday,33.04545455,29.10530303,24.98181818,71.98863636,20.74335429,0,0,13.31667,21.15556,25.52361,28.72727,33.76023,0.4408333,0
28/4/2012,1214,2012,4,28,5,Saturday,32.9,29.01325758,24.75454545,75.86628788,21.75150758,0,0,23.33472,33.94144,24.94375,36.1222,34.81761,0.5106944,0.6
29/4/2012,1215,2012,4,29,6,Sunday,32.42727273,28.70568182,26.6,81.99545455,23.11822332,0,0,25.52083,36.09908,26.57639,30.91781,15.95114,0.50625,0
30/4/2012,1216,2012,4,30,0,Monday,32.65454545,28.10871212,25.02727273,82.58143939,22.53607662,0,0,26.10972,37.89676,26.06806,37.55441,28.73068,0.5220833,2.4
1/5/2012,1217,2012,5,1,1,Tuesday,32.30909091,27.92348485,24.8,83.86060606,22.65395113,1,0,17.46389,26.12083,25.00833,27.64545,16.7812,0.4909722,2.8
2/5/2012,1218,2012,5,2,2,Wednesday,30.12727273,27.0844697,24.5,86.64924242,22.35095954,0,0,22.84722,34.40279,17.40833,43.67159,17.60673,0.7029167,0.4
3/5/2012,1219,2012,5,3,3,Thursday,32.34545455,28.64962121,25.69090909,78.90151515,22.17802722,0,0,19.45833,30.29491,26.14514,30.75909,17.87752,0.5095834,0
4/5/2012,1220,2012,5,4,4,Friday,32.10909091,28.78522727,25.46363636,80.58371212,22.81892862,0,0,26.15694,38.66921,22.69861,42.81877,24.63485,0.5234722,79.2
5/5/2012,1221,2012,5,5,5,Saturday,30.96363636,27.08181818,22.57272727,81.03181818,20.89895416,1,0,14.14444,23.34757,25.41111,30.08645,22.72595,0.42,0
6/5/2012,1222,2012,5,6,6,Sunday,32.41818182,26.7280303,23.2,85.81136364,21.70286156,0,0,15.67361,23.27407,18.09722,30.02958,16.65265,0.5566667,34
7/5/2012,1223,2012,5,7,0,Monday,28.34545455,25.8094697,22.52727273,86.12310606,20.69777185,0,0,13.75486,21.70775,15.57778,27.48786,19.94347,0.445,1.2
8/5/2012,1224,2012,5,8,1,Tuesday,33.59090909,28.97575758,25.01818182,74.16515152,21.22046115,0,0,21.03472,33.24236,29.80972,32.10243,38.9947,0.60875,18
9/5/2012,1225,2012,5,9,2,Wednesday,33.15454545,27.34242424,23.24545455,82.28787879,21.53018277,0,0,15.34861,23.49201,24.42014,31.70284,15.82424,0.5203472,0.4
10/5/2012,1226,2012,5,10,3,Thursday,33.34545455,27.99318182,24.70909091,81.53939394,22.11128179,0,0,23.01181,35.25787,22.31389,37.79272,16.15038,0.8125,0
11/5/2012,1227,2012,5,11,4,Friday,32.23636364,28.16212121,25.36363636,82.27613636,22.5185346,0,0,24.07778,35.31759,20.90278,37.80817,16.28039,0.6638889,10.2
12/5/2012,1228,2012,5,12,5,Saturday,32.94545455,29.20909091,25.23636364,75.40719697,21.85123958,0,0,19.1375,29.19167,34.94305,35.49329,29.56801,0.5768056,18.6
13/5/2012,1229,2012,5,13,6,Sunday,30.47272727,27.41893939,23.22727273,81.90227273,21.51981284,0,0,11.21389,19.95602,32.93333,28.36864,20.2963,0.4654167,0
14/5/2012,1230,2012,5,14,0,Monday,33.27272727,29.57348485,26.53636364,74.15530303,21.91738138,0,0,18.85556,28.73148,31.84167,32.89127,25.56553,0.5309722,0
15/5/2012,1231,2012,5,15,1,Tuesday,31.95454545,28.98181818,25.89090909,79.40416667,22.72690288,0,0,29.22917,43.27083,25.16111,49.55255,31.40947,0.606875,22
16/5/2012,1232,2012,5,16,2,Wednesday,32.25454545,28.20189394,23.03636364,78.06060606,21.41138158,0,0,23.63194,33.75116,28.85556,42.55573,42.54735,0.5218056,23
17/5/2012,1233,2012,5,17,3,Thursday,29.74545455,26.97954546,23.06363636,85.29545455,21.87461575,0,0,19.99444,29.9287,18.24514,34.71019,27.9726,0.5350695,1.4
18/5/2012,1234,2012,5,18,4,Friday,32.76363636,29.03939394,25.82727273,78.19015151,22.44964199,0,0,20.31806,30.55116,24.05833,30.9338,23.47454,0.5286111,0
19/5/2012,1235,2012,5,19,5,Saturday,33.7,29.68674242,26.79090909,75.80113636,22.54158837,0,0,12.94514,21.90694,25.83472,21.35327,13.24942,0.4050694,0
20/5/2012,1236,2012,5,20,6,Sunday,32.01818182,28.62348485,25.88181818,80.60227273,22.62378503,0,0,12.74444,19.40393,21.02222,24.57689,8.362616,0.4875,6
21/5/2012,1237,2012,5,21,0,Monday,32.41818182,28.61439394,25.58181818,79.58939394,22.32841939,0,0,18.725,29.07951,24.74167,33.94213,18.69306,0.5541667,0
22/5/2012,1238,2012,5,22,1,Tuesday,32.67272727,29.08977273,25.18181818,77.94393939,22.44033791,0,0,14.57014,24.20742,22.46806,27.95297,14.03796,0.4377778,27.2
23/5/2012,1239,2012,5,23,2,Wednesday,30.67272727,27.55416667,23.93636364,79.68977273,21.09493569,0,0,11.56667,18.19062,22.77917,24.03375,19.68439,0.4290278,0.2
24/5/2012,1240,2012,5,24,3,Thursday,32.25454545,29,26.12727273,75.57840909,21.65335223,0,0,13.09236,20.69722,19.80625,20.96252,17.05313,0.4318056,0.8
25/5/2012,1241,2012,5,25,4,Friday,30.69090909,28.34924242,25.46363636,78.36590909,21.66909026,0,0,13.35556,21.70245,22.50972,24.03712,23.62473,0.4402778,0
26/5/2012,1242,2012,5,26,5,Saturday,32.10909091,27.92462121,25.2,83.78143939,22.63397692,0,1,15.03333,25.70683,21.3,28.34659,6.920139,0.4956945,12
27/5/2012,1243,2012,5,27,6,Sunday,30.22727273,27.05681818,22.73636364,84.34962121,21.72460269,0,1,10.44167,16.56296,23.75,23.28325,17.36958,0.4418056,0
28/5/2012,1244,2012,5,28,0,Monday,32.4,28.9094697,25.54545455,78.3780303,22.3450614,0,1,13.50486,21.97523,26.27778,27.12277,18.55505,0.4933333,0
29/5/2012,1245,2012,5,29,1,Tuesday,31.23636364,28.32121212,25.95454545,81.61742424,22.53357175,0,1,14.46528,22.49691,24.13889,29.66927,14.85533,0.4447917,0
30/5/2012,1246,2012,5,30,2,Wednesday,32.7,28.15795455,25.5,81.3875,22.27024771,0,1,21.56667,33.47361,23.5625,37.77248,12.28312,0.5621528,0.8
31/5/2012,1247,2012,5,31,3,Thursday,32.67272727,28.1594697,24.94545455,79.71060606,21.81322298,0,1,28.15833,42.76296,27.61944,39.74432,19.10038,0.8034722,33.8
1/6/2012,1248,2012,6,1,4,Friday,30.46363636,27.67954545,24.54545455,83.07765152,22.14385621,0,1,23.94583,34.18947,22.20139,47.80044,35.50568,0.5743055,0.2
2/6/2012,1249,2012,6,2,5,Saturday,31.16363636,28.40340909,25.98181818,81.70719697,22.65995353,0,1,20.73055,30.29259,22.66667,34.48704,16.93056,0.5861111,0
3/6/2012,1250,2012,6,3,6,Sunday,31.29090909,28.1655303,25.44545455,81.86780303,22.41096324,0,1,18.01805,28.0963,28.34375,29.78565,16.69167,0.5729167,0
4/6/2012,1251,2012,6,4,0,Monday,32.20909091,28.85378788,26.52727273,82.0125,23.31040224,0,1,20.16111,32.05521,23.31736,35.47523,19.87845,0.5781944,2.2
5/6/2012,1252,2012,6,5,1,Tuesday,32.28181818,29.02916667,26.10909091,79.95833333,22.94452941,0,1,29.18889,41.91516,25.50972,40.72824,26.57992,0.5826389,0
6/6/2012,1253,2012,6,6,2,Wednesday,32.29090909,28.97045454,25.17272727,72.65606061,20.78269275,0,1,18.24722,27.67037,27.53611,30.45122,20.20129,0.44375,0
7/6/2012,1254,2012,6,7,3,Thursday,33.06363636,29.95606061,27.38181818,67.50719697,20.36963611,0,1,26.02083,36.60046,29.75417,31.95909,26.4492,0.4944445,0
8/6/2012,1255,2012,6,8,4,Friday,31.06363636,28.47462121,25.79090909,82.98863636,23.10504497,0,1,14.86458,25.15486,15.7875,29.62573,19.88598,0.4124306,38.2
9/6/2012,1256,2012,6,9,5,Saturday,29.01818182,26.45984849,23.19090909,85.79356061,21.378201,0,1,10.67847,16.52369,18.28333,25.66653,16.10516,0.3669445,1.4
10/6/2012,1257,2012,6,10,6,Sunday,32.44545455,28.88522727,26.00909091,70.93787879,20.1973284,0,1,9.290277,14.43935,27.35833,21.59745,17.18824,0.3305556,0
11/6/2012,1258,2012,6,11,0,Monday,31.20909091,28.90378788,27.2,80.43977273,22.92573477,0,1,14.20556,22.65185,18.32083,26.61424,14.44439,0.3979167,0
12/6/2012,1259,2012,6,12,1,Tuesday,31.7,28.96325758,27.28181818,77.92840909,22.28201703,0,1,19.85417,28.09167,25.52639,32.55868,26.07267,0.42875,0
13/6/2012,1260,2012,6,13,2,Wednesday,33.07272727,29.47424242,26.49090909,72.08674242,21.19176818,0,1,11.83611,18.89676,29.0625,26.14434,19.1428,0.3834028,0
14/6/2012,1261,2012,6,14,3,Thursday,33.18181818,29.78863636,26.97272727,72.56666667,21.69902857,0,1,13.26667,21.82488,26.33055,23.09502,16.68561,0.3863889,0
15/6/2012,1262,2012,6,15,4,Friday,32.91818182,29.66212121,27.01818182,73.37045455,21.78973324,0,1,18.81944,27.89537,30.07222,23.93234,17.72046,0.4266667,0
